Case ID,Activity,Complete Timestamp,Resource,Role,Amount
declaration 117374,Request Payment,2018/08/20 12:46:54.000000,SYSTEM,UNDEFINED,356.4884559504136
declaration 117374,Payment Handled,2018/08/23 17:31:14.000000,SYSTEM,UNDEFINED,356.4884559504136
declaration 117388,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:04:32.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 117388,Declaration REJECTED by ADMINISTRATION,2018/06/22 13:08:48.000000,STAFF MEMBER,ADMINISTRATION,0.0
declaration 117388,Declaration REJECTED by EMPLOYEE,2018/06/22 14:08:10.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 126099,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:11:40.000000,STAFF MEMBER,EMPLOYEE,37.19248907064877
declaration 126099,Declaration APPROVED by ADMINISTRATION,2018/06/22 13:14:49.000000,STAFF MEMBER,ADMINISTRATION,37.19248907064877
declaration 126099,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:07:29.000000,STAFF MEMBER,BUDGET OWNER,37.19248907064877
declaration 126099,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/26 09:54:06.000000,STAFF MEMBER,SUPERVISOR,37.19248907064877
declaration 126099,Request Payment,2018/06/28 13:45:33.000000,SYSTEM,UNDEFINED,37.19248907064877
declaration 126099,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,37.19248907064877
declaration 126526,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:17:38.000000,STAFF MEMBER,EMPLOYEE,27.312886964675428
declaration 126526,Declaration APPROVED by ADMINISTRATION,2018/06/22 13:17:47.000000,STAFF MEMBER,ADMINISTRATION,27.312886964675428
declaration 126526,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/22 14:09:15.000000,STAFF MEMBER,SUPERVISOR,27.312886964675428
declaration 126526,Request Payment,2018/06/25 13:12:22.000000,SYSTEM,UNDEFINED,27.312886964675428
declaration 126526,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,27.312886964675428
declaration 126531,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:20:21.000000,STAFF MEMBER,EMPLOYEE,18.208591309783618
declaration 126531,Declaration APPROVED by ADMINISTRATION,2018/06/22 13:20:26.000000,STAFF MEMBER,ADMINISTRATION,18.208591309783618
declaration 126531,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/22 14:09:29.000000,STAFF MEMBER,SUPERVISOR,18.208591309783618
declaration 126531,Request Payment,2018/06/25 13:12:21.000000,SYSTEM,UNDEFINED,18.208591309783618
declaration 126531,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,18.208591309783618
declaration 126536,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:23:58.000000,STAFF MEMBER,EMPLOYEE,29.49749133189385
declaration 126536,Declaration APPROVED by ADMINISTRATION,2018/06/22 13:55:56.000000,STAFF MEMBER,ADMINISTRATION,29.49749133189385
declaration 126536,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:06:32.000000,STAFF MEMBER,BUDGET OWNER,29.49749133189385
declaration 126536,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/26 09:54:06.000000,STAFF MEMBER,SUPERVISOR,29.49749133189385
declaration 126536,Request Payment,2018/06/28 13:45:24.000000,SYSTEM,UNDEFINED,29.49749133189385
declaration 126536,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,29.49749133189385
declaration 126542,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:27:24.000000,STAFF MEMBER,EMPLOYEE,182.76218022255492
declaration 126542,Declaration APPROVED by ADMINISTRATION,2018/06/22 13:39:17.000000,STAFF MEMBER,ADMINISTRATION,182.76218022255492
declaration 126542,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:27:18.000000,STAFF MEMBER,SUPERVISOR,182.76218022255492
declaration 126542,Request Payment,2018/06/25 15:39:30.000000,SYSTEM,UNDEFINED,182.76218022255492
declaration 126542,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,182.76218022255492
declaration 126547,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:29:30.000000,STAFF MEMBER,EMPLOYEE,323.9230505035836
declaration 126547,Declaration REJECTED by ADMINISTRATION,2018/06/22 13:52:52.000000,STAFF MEMBER,ADMINISTRATION,323.9230505035836
declaration 126547,Declaration REJECTED by EMPLOYEE,2018/06/22 14:12:39.000000,STAFF MEMBER,EMPLOYEE,323.9230505035836
declaration 126547,Declaration SUBMITTED by EMPLOYEE,2018/06/22 14:19:00.000000,STAFF MEMBER,EMPLOYEE,323.9230505035836
declaration 126547,Declaration APPROVED by ADMINISTRATION,2018/06/22 14:19:09.000000,STAFF MEMBER,ADMINISTRATION,323.9230505035836
declaration 126547,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/22 15:04:35.000000,STAFF MEMBER,SUPERVISOR,323.9230505035836
declaration 126547,Request Payment,2018/06/25 10:19:58.000000,SYSTEM,UNDEFINED,323.9230505035836
declaration 126547,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,323.9230505035836
declaration 128450,Declaration SUBMITTED by EMPLOYEE,2018/06/22 13:41:19.000000,STAFF MEMBER,EMPLOYEE,8.86651887928199
declaration 128450,Declaration APPROVED by ADMINISTRATION,2018/06/22 13:42:56.000000,STAFF MEMBER,ADMINISTRATION,8.86651887928199
declaration 128450,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/22 13:52:10.000000,STAFF MEMBER,SUPERVISOR,8.86651887928199
declaration 128450,Request Payment,2018/06/23 19:19:13.000000,SYSTEM,UNDEFINED,8.86651887928199
declaration 128450,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,8.86651887928199
declaration 117217,Declaration SUBMITTED by EMPLOYEE,2018/06/22 14:10:18.000000,STAFF MEMBER,EMPLOYEE,32.468674900146304
declaration 117217,Declaration APPROVED by ADMINISTRATION,2018/06/22 14:14:47.000000,STAFF MEMBER,ADMINISTRATION,32.468674900146304
declaration 117217,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:01:09.000000,STAFF MEMBER,SUPERVISOR,32.468674900146304
declaration 117217,Request Payment,2018/06/29 10:59:51.000000,SYSTEM,UNDEFINED,32.468674900146304
declaration 117217,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,32.468674900146304
declaration 117222,Declaration SUBMITTED by EMPLOYEE,2018/06/22 14:11:12.000000,STAFF MEMBER,EMPLOYEE,38.48139247424747
declaration 117222,Declaration APPROVED by ADMINISTRATION,2018/06/22 14:14:47.000000,STAFF MEMBER,ADMINISTRATION,38.48139247424747
declaration 117222,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:05:34.000000,STAFF MEMBER,SUPERVISOR,38.48139247424747
declaration 117222,Request Payment,2018/06/29 10:59:52.000000,SYSTEM,UNDEFINED,38.48139247424747
declaration 117222,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,38.48139247424747
declaration 117392,Declaration SUBMITTED by EMPLOYEE,2018/06/22 14:41:44.000000,STAFF MEMBER,EMPLOYEE,40.81547790193925
declaration 117392,Declaration APPROVED by ADMINISTRATION,2018/06/22 14:41:48.000000,STAFF MEMBER,ADMINISTRATION,40.81547790193925
declaration 117392,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:25:03.000000,STAFF MEMBER,SUPERVISOR,40.81547790193925
declaration 117392,Request Payment,2018/06/26 09:30:37.000000,SYSTEM,UNDEFINED,40.81547790193925
declaration 117392,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,40.81547790193925
declaration 128455,Declaration SUBMITTED by EMPLOYEE,2018/06/22 14:55:07.000000,STAFF MEMBER,EMPLOYEE,55.363610138158265
declaration 128455,Declaration APPROVED by ADMINISTRATION,2018/06/22 14:57:23.000000,STAFF MEMBER,ADMINISTRATION,55.363610138158265
declaration 128455,Declaration APPROVED by BUDGET OWNER,2018/06/22 15:37:57.000000,STAFF MEMBER,BUDGET OWNER,55.363610138158265
declaration 128455,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/28 13:31:32.000000,STAFF MEMBER,SUPERVISOR,55.363610138158265
declaration 128455,Request Payment,2018/07/15 13:18:40.000000,SYSTEM,UNDEFINED,55.363610138158265
declaration 128455,Payment Handled,2018/07/19 17:32:02.000000,SYSTEM,UNDEFINED,55.363610138158265
declaration 128461,Declaration SUBMITTED by EMPLOYEE,2018/06/22 14:58:21.000000,STAFF MEMBER,EMPLOYEE,36.090742167626374
declaration 128461,Declaration APPROVED by ADMINISTRATION,2018/06/22 15:00:29.000000,STAFF MEMBER,ADMINISTRATION,36.090742167626374
declaration 128461,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:24:51.000000,STAFF MEMBER,SUPERVISOR,36.090742167626374
declaration 128461,Request Payment,2018/06/26 07:43:37.000000,SYSTEM,UNDEFINED,36.090742167626374
declaration 128461,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,36.090742167626374
declaration 117879,Declaration SUBMITTED by EMPLOYEE,2018/06/22 15:04:27.000000,STAFF MEMBER,EMPLOYEE,26.46654425625934
declaration 117879,Declaration APPROVED by ADMINISTRATION,2018/06/22 15:04:29.000000,STAFF MEMBER,ADMINISTRATION,26.46654425625934
declaration 117879,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:24:03.000000,STAFF MEMBER,SUPERVISOR,26.46654425625934
declaration 117879,Request Payment,2018/06/26 07:43:36.000000,SYSTEM,UNDEFINED,26.46654425625934
declaration 117879,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,26.46654425625934
declaration 113859,Declaration SUBMITTED by EMPLOYEE,2018/06/22 16:09:51.000000,STAFF MEMBER,EMPLOYEE,49.18059138974622
declaration 113859,Declaration APPROVED by ADMINISTRATION,2018/06/22 16:09:57.000000,STAFF MEMBER,ADMINISTRATION,49.18059138974622
declaration 113859,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:24:45.000000,STAFF MEMBER,BUDGET OWNER,49.18059138974622
declaration 113859,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/02 05:15:16.000000,STAFF MEMBER,SUPERVISOR,49.18059138974622
declaration 113859,Request Payment,2018/07/04 12:35:08.000000,SYSTEM,UNDEFINED,49.18059138974622
declaration 113859,Payment Handled,2018/07/05 17:31:33.000000,SYSTEM,UNDEFINED,49.18059138974622
declaration 117884,Declaration SUBMITTED by EMPLOYEE,2018/06/22 16:17:46.000000,STAFF MEMBER,EMPLOYEE,16.350827319435925
declaration 117884,Declaration APPROVED by ADMINISTRATION,2018/06/22 16:17:48.000000,STAFF MEMBER,ADMINISTRATION,16.350827319435925
declaration 117884,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 13:37:55.000000,STAFF MEMBER,SUPERVISOR,16.350827319435925
declaration 117884,Request Payment,2018/06/25 13:47:55.000000,SYSTEM,UNDEFINED,16.350827319435925
declaration 117884,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,16.350827319435925
declaration 117889,Declaration SUBMITTED by EMPLOYEE,2018/06/22 16:19:44.000000,STAFF MEMBER,EMPLOYEE,23.116686899892173
declaration 117889,Declaration APPROVED by ADMINISTRATION,2018/06/22 16:19:47.000000,STAFF MEMBER,ADMINISTRATION,23.116686899892173
declaration 117889,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 13:37:37.000000,STAFF MEMBER,SUPERVISOR,23.116686899892173
declaration 117889,Request Payment,2018/06/25 13:47:46.000000,SYSTEM,UNDEFINED,23.116686899892173
declaration 117889,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,23.116686899892173
declaration 117894,Declaration SUBMITTED by EMPLOYEE,2018/06/22 16:23:19.000000,STAFF MEMBER,EMPLOYEE,199.56264331248414
declaration 117894,Declaration APPROVED by ADMINISTRATION,2018/06/22 16:23:32.000000,STAFF MEMBER,ADMINISTRATION,199.56264331248414
declaration 117894,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 11:34:56.000000,STAFF MEMBER,SUPERVISOR,199.56264331248414
declaration 117894,Request Payment,2018/06/28 13:45:42.000000,SYSTEM,UNDEFINED,199.56264331248414
declaration 117894,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,199.56264331248414
declaration 125703,Declaration SUBMITTED by EMPLOYEE,2018/06/22 16:31:26.000000,STAFF MEMBER,EMPLOYEE,36.69914175820257
declaration 125703,Declaration APPROVED by ADMINISTRATION,2018/06/22 16:31:57.000000,STAFF MEMBER,ADMINISTRATION,36.69914175820257
declaration 125703,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 08:42:57.000000,STAFF MEMBER,SUPERVISOR,36.69914175820257
declaration 125703,Request Payment,2018/06/26 20:12:02.000000,SYSTEM,UNDEFINED,36.69914175820257
declaration 125703,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,36.69914175820257
declaration 117082,Declaration SUBMITTED by EMPLOYEE,2018/06/22 17:44:10.000000,STAFF MEMBER,EMPLOYEE,8.38166183486616
declaration 117082,Declaration APPROVED by ADMINISTRATION,2018/06/22 17:44:17.000000,STAFF MEMBER,ADMINISTRATION,8.38166183486616
declaration 117082,Declaration APPROVED by BUDGET OWNER,2018/06/25 13:37:27.000000,STAFF MEMBER,BUDGET OWNER,8.38166183486616
declaration 117082,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/26 06:03:02.000000,STAFF MEMBER,SUPERVISOR,8.38166183486616
declaration 117082,Request Payment,2018/06/28 08:42:18.000000,SYSTEM,UNDEFINED,8.38166183486616
declaration 117082,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,8.38166183486616
declaration 117088,Declaration SUBMITTED by EMPLOYEE,2018/06/22 17:49:09.000000,STAFF MEMBER,EMPLOYEE,29.013444812998248
declaration 117088,Declaration APPROVED by ADMINISTRATION,2018/06/22 17:49:16.000000,STAFF MEMBER,ADMINISTRATION,29.013444812998248
declaration 117088,Declaration APPROVED by BUDGET OWNER,2018/06/25 13:37:12.000000,STAFF MEMBER,BUDGET OWNER,29.013444812998248
declaration 117088,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/26 06:03:02.000000,STAFF MEMBER,SUPERVISOR,29.013444812998248
declaration 117088,Request Payment,2018/06/28 08:42:17.000000,SYSTEM,UNDEFINED,29.013444812998248
declaration 117088,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,29.013444812998248
declaration 117501,Declaration SUBMITTED by EMPLOYEE,2018/06/22 18:12:30.000000,STAFF MEMBER,EMPLOYEE,152.7207112726046
declaration 117501,Declaration APPROVED by ADMINISTRATION,2018/06/22 18:15:12.000000,STAFF MEMBER,ADMINISTRATION,152.7207112726046
declaration 117501,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 13:36:42.000000,STAFF MEMBER,SUPERVISOR,152.7207112726046
declaration 117501,Request Payment,2018/06/28 11:51:19.000000,SYSTEM,UNDEFINED,152.7207112726046
declaration 117501,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,152.7207112726046
declaration 117651,Declaration SUBMITTED by EMPLOYEE,2018/06/22 20:35:01.000000,STAFF MEMBER,EMPLOYEE,61.00652771515501
declaration 117651,Declaration APPROVED by ADMINISTRATION,2018/06/22 20:35:56.000000,STAFF MEMBER,ADMINISTRATION,61.00652771515501
declaration 117651,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:19:58.000000,STAFF MEMBER,BUDGET OWNER,61.00652771515501
declaration 117651,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/02 05:15:16.000000,STAFF MEMBER,SUPERVISOR,61.00652771515501
declaration 117651,Request Payment,2018/07/02 10:12:52.000000,SYSTEM,UNDEFINED,61.00652771515501
declaration 117651,Payment Handled,2018/07/05 17:31:33.000000,SYSTEM,UNDEFINED,61.00652771515501
declaration 117657,Declaration SUBMITTED by EMPLOYEE,2018/06/22 20:45:00.000000,STAFF MEMBER,EMPLOYEE,30.562299943476425
declaration 117657,Declaration APPROVED by ADMINISTRATION,2018/06/22 20:45:05.000000,STAFF MEMBER,ADMINISTRATION,30.562299943476425
declaration 117657,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:19:21.000000,STAFF MEMBER,BUDGET OWNER,30.562299943476425
declaration 117657,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/26 08:21:49.000000,STAFF MEMBER,SUPERVISOR,30.562299943476425
declaration 117657,Request Payment,2018/06/26 20:12:05.000000,SYSTEM,UNDEFINED,30.562299943476425
declaration 117657,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,30.562299943476425
declaration 126555,Declaration SUBMITTED by EMPLOYEE,2018/06/22 23:13:58.000000,STAFF MEMBER,EMPLOYEE,127.1423379058229
declaration 126555,Declaration APPROVED by ADMINISTRATION,2018/06/22 23:20:15.000000,STAFF MEMBER,ADMINISTRATION,127.1423379058229
declaration 126555,Declaration REJECTED by BUDGET OWNER,2018/06/25 12:13:23.000000,STAFF MEMBER,BUDGET OWNER,127.1423379058229
declaration 126555,Declaration REJECTED by EMPLOYEE,2018/06/25 15:44:23.000000,STAFF MEMBER,EMPLOYEE,127.1423379058229
declaration 126555,Declaration SUBMITTED by EMPLOYEE,2018/06/25 15:47:05.000000,STAFF MEMBER,EMPLOYEE,127.1423379058229
declaration 126555,Declaration APPROVED by ADMINISTRATION,2018/06/25 15:50:33.000000,STAFF MEMBER,ADMINISTRATION,127.1423379058229
declaration 126555,Declaration APPROVED by BUDGET OWNER,2018/07/05 15:43:28.000000,STAFF MEMBER,BUDGET OWNER,127.1423379058229
declaration 126555,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/10 07:58:11.000000,STAFF MEMBER,SUPERVISOR,127.1423379058229
declaration 126555,Request Payment,2018/07/10 07:58:12.000000,SYSTEM,UNDEFINED,127.1423379058229
declaration 126555,Payment Handled,2018/07/12 17:31:18.000000,SYSTEM,UNDEFINED,127.1423379058229
declaration 126570,Declaration SUBMITTED by EMPLOYEE,2018/06/22 23:31:06.000000,STAFF MEMBER,EMPLOYEE,57.818201601703244
declaration 126570,Declaration APPROVED by ADMINISTRATION,2018/06/26 23:40:11.000000,STAFF MEMBER,ADMINISTRATION,57.818201601703244
declaration 126570,Declaration APPROVED by BUDGET OWNER,2018/06/28 14:41:46.000000,STAFF MEMBER,BUDGET OWNER,57.818201601703244
declaration 126570,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/30 20:57:34.000000,STAFF MEMBER,SUPERVISOR,57.818201601703244
declaration 126570,Request Payment,2018/07/05 11:54:51.000000,SYSTEM,UNDEFINED,57.818201601703244
declaration 126570,Payment Handled,2018/07/09 17:31:25.000000,SYSTEM,UNDEFINED,57.818201601703244
declaration 117663,Declaration SUBMITTED by EMPLOYEE,2018/06/23 12:21:11.000000,STAFF MEMBER,EMPLOYEE,452.03078315824644
declaration 117663,Declaration REJECTED by ADMINISTRATION,2018/06/23 12:21:15.000000,STAFF MEMBER,ADMINISTRATION,452.03078315824644
declaration 117663,Declaration REJECTED by EMPLOYEE,2018/06/25 08:20:26.000000,STAFF MEMBER,EMPLOYEE,452.03078315824644
declaration 117663,Declaration SUBMITTED by EMPLOYEE,2018/06/25 11:07:17.000000,STAFF MEMBER,EMPLOYEE,452.03078315824644
declaration 117663,Declaration APPROVED by ADMINISTRATION,2018/06/25 11:07:59.000000,STAFF MEMBER,ADMINISTRATION,452.03078315824644
declaration 117663,Declaration APPROVED by BUDGET OWNER,2018/06/25 11:25:52.000000,STAFF MEMBER,BUDGET OWNER,452.03078315824644
declaration 117663,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 14:59:35.000000,STAFF MEMBER,SUPERVISOR,452.03078315824644
declaration 117663,Request Payment,2018/06/25 14:59:36.000000,SYSTEM,UNDEFINED,452.03078315824644
declaration 117663,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,452.03078315824644
declaration 126421,Declaration SUBMITTED by EMPLOYEE,2018/06/23 14:39:16.000000,STAFF MEMBER,EMPLOYEE,30.168262106571458
declaration 126421,Declaration APPROVED by ADMINISTRATION,2018/06/23 14:39:20.000000,STAFF MEMBER,ADMINISTRATION,30.168262106571458
declaration 126421,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 13:35:51.000000,STAFF MEMBER,SUPERVISOR,30.168262106571458
declaration 126421,Request Payment,2018/06/26 07:34:58.000000,SYSTEM,UNDEFINED,30.168262106571458
declaration 126421,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,30.168262106571458
declaration 117672,Declaration SUBMITTED by EMPLOYEE,2018/06/23 15:10:49.000000,STAFF MEMBER,EMPLOYEE,33.55337884946202
declaration 117672,Declaration APPROVED by ADMINISTRATION,2018/07/01 12:21:30.000000,STAFF MEMBER,ADMINISTRATION,33.55337884946202
declaration 117672,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/10 15:38:58.000000,STAFF MEMBER,SUPERVISOR,33.55337884946202
declaration 117672,Request Payment,2018/07/16 12:11:01.000000,SYSTEM,UNDEFINED,33.55337884946202
declaration 117672,Payment Handled,2018/07/19 17:32:02.000000,SYSTEM,UNDEFINED,33.55337884946202
declaration 113865,Declaration SUBMITTED by EMPLOYEE,2018/06/23 15:52:32.000000,STAFF MEMBER,EMPLOYEE,36.28004544136218
declaration 113865,Declaration APPROVED by ADMINISTRATION,2018/06/23 15:52:34.000000,STAFF MEMBER,ADMINISTRATION,36.28004544136218
declaration 113865,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:12:24.000000,STAFF MEMBER,BUDGET OWNER,36.28004544136218
declaration 113865,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/02 05:15:16.000000,STAFF MEMBER,SUPERVISOR,36.28004544136218
declaration 113865,Request Payment,2018/07/02 10:10:27.000000,SYSTEM,UNDEFINED,36.28004544136218
declaration 113865,Payment Handled,2018/07/05 17:31:33.000000,SYSTEM,UNDEFINED,36.28004544136218
declaration 113871,Declaration SUBMITTED by EMPLOYEE,2018/06/24 15:36:57.000000,STAFF MEMBER,EMPLOYEE,53.92642068489238
declaration 113871,Declaration APPROVED by ADMINISTRATION,2018/06/24 15:37:09.000000,STAFF MEMBER,ADMINISTRATION,53.92642068489238
declaration 113871,Declaration APPROVED by BUDGET OWNER,2018/06/25 12:01:03.000000,STAFF MEMBER,BUDGET OWNER,53.92642068489238
declaration 113871,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 15:44:49.000000,STAFF MEMBER,SUPERVISOR,53.92642068489238
declaration 113871,Request Payment,2018/06/26 07:48:52.000000,SYSTEM,UNDEFINED,53.92642068489238
declaration 113871,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,53.92642068489238
declaration 126565,Declaration SUBMITTED by EMPLOYEE,2018/06/24 17:29:09.000000,STAFF MEMBER,EMPLOYEE,227.24797334663867
declaration 126565,Declaration APPROVED by ADMINISTRATION,2018/06/24 17:41:34.000000,STAFF MEMBER,ADMINISTRATION,227.24797334663867
declaration 126565,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 08:27:50.000000,STAFF MEMBER,SUPERVISOR,227.24797334663867
declaration 126565,Request Payment,2018/06/26 16:55:50.000000,SYSTEM,UNDEFINED,227.24797334663867
declaration 126565,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,227.24797334663867
declaration 126426,Declaration SUBMITTED by EMPLOYEE,2018/06/24 19:38:11.000000,STAFF MEMBER,EMPLOYEE,44.6054969702795
declaration 126426,Declaration REJECTED by ADMINISTRATION,2018/06/24 19:45:26.000000,STAFF MEMBER,ADMINISTRATION,44.6054969702795
declaration 126426,Declaration REJECTED by EMPLOYEE,2018/06/25 08:51:08.000000,STAFF MEMBER,EMPLOYEE,44.6054969702795
declaration 126426,Declaration SUBMITTED by EMPLOYEE,2018/06/25 10:43:07.000000,STAFF MEMBER,EMPLOYEE,44.6054969702795
declaration 126426,Declaration APPROVED by ADMINISTRATION,2018/06/25 10:45:53.000000,STAFF MEMBER,ADMINISTRATION,44.6054969702795
declaration 126426,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 12:37:14.000000,STAFF MEMBER,SUPERVISOR,44.6054969702795
declaration 126426,Request Payment,2018/06/29 16:50:11.000000,SYSTEM,UNDEFINED,44.6054969702795
declaration 126426,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,44.6054969702795
declaration 117899,Declaration SUBMITTED by EMPLOYEE,2018/06/25 08:45:44.000000,STAFF MEMBER,EMPLOYEE,377.9778876368729
declaration 117899,Declaration APPROVED by ADMINISTRATION,2018/06/25 08:51:30.000000,STAFF MEMBER,ADMINISTRATION,377.9778876368729
declaration 117899,Declaration APPROVED by BUDGET OWNER,2018/06/26 11:58:28.000000,STAFF MEMBER,BUDGET OWNER,377.9778876368729
declaration 117899,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/03 05:15:53.000000,STAFF MEMBER,SUPERVISOR,377.9778876368729
declaration 117899,Request Payment,2018/07/03 08:15:26.000000,SYSTEM,UNDEFINED,377.9778876368729
declaration 117899,Payment Handled,2018/07/05 17:31:33.000000,SYSTEM,UNDEFINED,377.9778876368729
declaration 117905,Declaration SUBMITTED by EMPLOYEE,2018/06/25 09:08:45.000000,STAFF MEMBER,EMPLOYEE,27.867094034928094
declaration 117905,Declaration APPROVED by ADMINISTRATION,2018/06/25 09:09:19.000000,STAFF MEMBER,ADMINISTRATION,27.867094034928094
declaration 117905,Declaration APPROVED by BUDGET OWNER,2018/06/25 13:44:32.000000,STAFF MEMBER,BUDGET OWNER,27.867094034928094
declaration 117905,Declaration FINAL_APPROVED by SUPERVISOR,2018/07/02 05:15:16.000000,STAFF MEMBER,SUPERVISOR,27.867094034928094
declaration 117905,Request Payment,2018/07/03 12:08:00.000000,SYSTEM,UNDEFINED,27.867094034928094
declaration 117905,Payment Handled,2018/07/05 17:31:33.000000,SYSTEM,UNDEFINED,27.867094034928094
declaration 117397,Declaration SUBMITTED by EMPLOYEE,2018/06/25 09:51:48.000000,STAFF MEMBER,EMPLOYEE,64.13375709448397
declaration 117397,Declaration APPROVED by ADMINISTRATION,2018/06/25 09:51:51.000000,STAFF MEMBER,ADMINISTRATION,64.13375709448397
declaration 117397,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 11:28:44.000000,STAFF MEMBER,SUPERVISOR,64.13375709448397
declaration 117397,Request Payment,2018/06/28 13:46:13.000000,SYSTEM,UNDEFINED,64.13375709448397
declaration 117397,Payment Handled,2018/07/02 17:31:19.000000,SYSTEM,UNDEFINED,64.13375709448397
declaration 126576,Declaration SUBMITTED by EMPLOYEE,2018/06/25 10:02:27.000000,STAFF MEMBER,EMPLOYEE,13.909354424210715
declaration 126576,Declaration APPROVED by ADMINISTRATION,2018/06/25 10:02:31.000000,STAFF MEMBER,ADMINISTRATION,13.909354424210715
declaration 126576,Declaration APPROVED by BUDGET OWNER,2018/06/25 11:21:11.000000,STAFF MEMBER,BUDGET OWNER,13.909354424210715
declaration 126576,Declaration FINAL_APPROVED by SUPERVISOR,2018/06/25 13:45:25.000000,STAFF MEMBER,SUPERVISOR,13.909354424210715
declaration 126576,Request Payment,2018/06/25 17:35:59.000000,SYSTEM,UNDEFINED,13.909354424210715
declaration 126576,Payment Handled,2018/06/28 17:31:33.000000,SYSTEM,UNDEFINED,13.909354424210715
